Date,Open,High,Low,Close,Adj_Close,Volume
6-Aug-20,99.39,101.15,98.48,99.31,99.31,"89,884,500"
5-Aug-20,99.53,99.99,97.89,99,99,"74,217,000"
4-Aug-20,99.67,101.83,97.47,99.13,99.13,"126,225,000"
3-Aug-20,96.61,100.65,96.29,99,99,"132,139,500"
31-Jul-20,101,101.14,94.73,95.38,95.38,"183,123,000"
30-Jul-20,99.2,100.88,98.07,99.17,99.17,"114,315,000"
29-Jul-20,100.07,102.32,99.13,99.94,99.94,"141,403,500"
28-Jul-20,100.27,104.31,98.29,98.43,98.43,"237,130,500"
27-Jul-20,95.67,103.2,94.2,102.64,102.64,"240,730,500"
24-Jul-20,94.4,97.67,91.1,94.47,94.47,"290,949,000"
23-Jul-20,111.93,112.6,98.72,100.87,100.87,"364,927,500"
22-Jul-20,106.6,108.43,104.13,106.16,106.16,"212,416,500"
21-Jul-20,109.33,111.67,103.87,104.56,104.56,"241,608,000"
20-Jul-20,101.27,110,99.2,109.53,109.53,"256,821,000"
17-Jul-20,100.9,102.5,99.33,100.06,100.06,"139,950,000"
16-Jul-20,98.48,102.11,97.73,100.04,100.04,"214,512,000"
15-Jul-20,102.87,103.33,97.13,103.07,103.07,"245,517,000"
14-Jul-20,103.73,106,95.4,101.12,101.12,"351,271,500"
13-Jul-20,110.6,119.67,98.07,99.8,99.8,"584,781,000"
10-Jul-20,93.07,103.26,91.73,102.98,102.98,"350,064,000"
9-Jul-20,93.13,93.9,90.09,92.95,92.95,"175,764,000"
8-Jul-20,93.67,94.48,87.42,91.06,91.06,"244,669,500"
7-Jul-20,93.67,95.3,89.11,92.66,92.66,"322,345,500"
6-Jul-20,85.11,91.85,84.4,91.44,91.44,"308,548,500"
2-Jul-20,81.43,81.87,79.04,80.58,80.58,"258,751,500"
1-Jul-20,72.2,75.69,72.03,74.64,74.64,"199,903,500"
30-Jun-20,67.1,72.51,66.92,71.99,71.99,"253,777,500"
29-Jun-20,64.6,67.33,63.23,67.29,67.29,"135,396,000"
26-Jun-20,66.32,66.33,63.66,63.98,63.98,"132,823,500"
25-Jun-20,63.62,65.73,62.48,65.73,65.73,"138,817,500"
24-Jun-20,66.27,66.73,63.54,64.06,64.06,"164,394,000"
23-Jun-20,66.59,67.47,66.27,66.79,66.79,"95,479,500"
22-Jun-20,66.66,67.26,66,66.29,66.29,"95,436,000"
19-Jun-20,67.52,67.73,66.09,66.73,66.73,"130,195,500"
18-Jun-20,66.87,67.95,66.3,66.93,66.93,"146,278,500"
17-Jun-20,65.85,67,65.5,66.12,66.12,"148,362,000"
16-Jun-20,67.46,67.53,64.16,65.48,65.48,"210,766,500"
15-Jun-20,61.19,66.59,60.57,66.06,66.06,"235,458,000"
12-Jun-20,65.33,65.87,60.84,62.35,62.35,"251,451,000"
11-Jun-20,66.01,67.93,64.8,64.86,64.86,"238,747,500"
10-Jun-20,66.13,68.5,65.5,68.34,68.34,"278,451,000"
9-Jun-20,62.67,63.63,61.6,62.71,62.71,"170,823,000"
8-Jun-20,61.27,63.33,60.61,63.33,63.33,"212,620,500"
5-Jun-20,58.52,59.1,57.75,59.04,59.04,"117,178,500"
4-Jun-20,59.33,59.72,57.23,57.63,57.63,"133,315,500"
3-Jun-20,59.21,59.86,58.67,58.86,58.86,"119,242,500"
2-Jun-20,59.65,60.58,58.07,58.77,58.77,"203,484,000"
1-Jun-20,57.2,59.93,56.94,59.87,59.87,"224,092,500"
29-May-20,53.92,55.67,53.61,55.67,55.67,"176,467,500"
28-May-20,54.23,54.98,53.45,53.72,53.72,"108,834,000"
27-May-20,54.72,55.18,52.33,54.68,54.68,"173,242,500"
26-May-20,55.63,55.64,54.38,54.59,54.59,"121,345,500"
22-May-20,54.81,55.45,54.13,54.46,54.46,"149,812,500"
21-May-20,54.4,55.5,53.07,55.17,55.17,"183,819,000"
20-May-20,54.7,55.07,54.12,54.37,54.37,"109,639,500"
19-May-20,54.34,54.8,53.74,53.87,53.87,"144,547,500"
18-May-20,55.19,55.65,53.59,54.24,54.24,"174,987,000"
15-May-20,52.69,53.67,52.44,53.28,53.28,"157,776,000"
14-May-20,52,53.56,50.93,53.56,53.56,"205,233,000"
13-May-20,54.72,55.07,50.89,52.73,52.73,"285,982,500"
12-May-20,55.13,56.22,53.87,53.96,53.96,"238,603,500"
11-May-20,52.7,54.93,52.33,54.09,54.09,"247,794,000"
8-May-20,52.92,54.93,52.47,54.63,54.63,"241,297,500"
7-May-20,51.81,53.09,51.49,52,52,"172,915,500"
6-May-20,51.77,52.65,50.74,52.17,52.17,"166,848,000"
5-May-20,52.65,53.26,50.81,51.21,51.21,"254,875,500"
4-May-20,46.73,50.8,46.53,50.75,50.75,"288,556,500"
1-May-20,50.33,51.52,45.54,46.75,46.75,"487,977,000"
30-Apr-20,57.01,57.99,50.9,52.13,52.13,"427,078,500"
29-Apr-20,52.68,53.55,52.21,53.37,53.37,"243,240,000"
28-Apr-20,53.04,53.67,50.45,51.27,51.27,"228,330,000"
27-Apr-20,49.17,53.3,49,53.25,53.25,"310,221,000"
24-Apr-20,47.39,48.72,46.55,48.34,48.34,"198,180,000"
23-Apr-20,48.51,48.93,46.88,47.04,47.04,"198,550,500"
22-Apr-20,46.93,48.93,45.91,48.81,48.81,"212,482,500"
21-Apr-20,48.67,50.22,44.92,45.78,45.78,"303,136,500"
20-Apr-20,48.85,51.04,47.48,49.76,49.76,"221,199,000"
17-Apr-20,51.49,51.66,49.84,50.26,50.26,"196,923,000"
16-Apr-20,47.8,50.63,47.11,49.68,49.68,"309,868,500"
15-Apr-20,49.47,50.21,47.33,48.66,48.66,"353,655,000"
14-Apr-20,46.6,49.46,46.16,47.33,47.33,"458,647,500"
13-Apr-20,39.34,43.47,38.7,43.4,43.4,"337,131,000"
9-Apr-20,37.47,38.35,37.14,38.2,38.2,"204,750,000"
